IDAluno,Turma,Plano,Faixa,Redações,Vídeos,Questões,DataMatriculada,Simulados,Tutor,Logins,Perfil,DataCancelamento,TempoMatricula,DataNascimento,AcessoAte
130615,ITA e IME 2019,FULL,Faixa Branca Grau I,0,349,567,18/2/2019 15:08:21,2,COM TUTOR,25,Consulta,N/A,N/A,N/A,25/12/2019 23:59:00
130616,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 15:08:44,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 15:08:44
130617,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 15:24:18,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 15:24:18
130618,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 15:28:32,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 15:28:32
130619,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 15:40:49,0,SEM TUTOR,0,Exclusivo,N/A,N/A,20/06/1998 00:00:00,18/02/2019 15:40:49
130620,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,14,44,2209,18/2/2019 15:53:42,6,COM TUTOR,3,Exclusivo,N/A,N/A,17/08/2001 00:00:00,31/01/2020 23:59:00
130621,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 16:41:04,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 16:41:04
130622,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,1,177,711,18/2/2019 16:42:26,3,COM TUTOR,0,Parcial,18/12/2019 15:00:00,303,01/10/2002 00:00:00,18/12/2019 00:00:00
130623,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,50,18/2/2019 16:58:09,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,22/02/2019 16:58:09
130624,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,1,7,18/2/2019 17:03:28,0,COM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2020 23:59:00
130625,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 17:07:44,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 17:07:44
130626,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 17:10:58,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 17:10:58
130627,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 17:16:50,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 17:16:50
130628,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 17:23:22,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 17:23:22
130629,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 17:59:29,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 17:59:29
130630,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 18:08:08,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 18:08:08
130631,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,6,483,1508,4/4/2019 11:30:53,1,COM TUTOR,0,Exclusivo,02/10/2019 00:00:00,181,29/05/2000 00:00:00,06/10/2019 00:00:00
130632,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,10,18/2/2019 18:08:21,0,COM TUTOR,0,Parcial,08/04/2019 00:00:00,48,12/10/1999 00:00:00,31/01/2020 23:59:00
130633,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 18:10:39,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 18:10:39
130634,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 18:38:46,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 18:38:46
130635,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,0,0,20,18/2/2019 18:40:54,0,COM TUTOR,0,Exclusivo,18/05/2019 00:00:00,88,N/A,18/05/2019 00:00:00
130636,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 18:41:28,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 18:41:28
130637,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 18:55:16,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 18:55:16
130638,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 18:57:27,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 18:57:27
130639,ITA e IME 2019,FULL,Faixa Branca Grau I,0,269,1326,18/2/2019 18:59:00,8,COM TUTOR,4,Exclusivo,N/A,N/A,25/07/2001 00:00:00,25/12/2019 23:59:00
130640,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 19:03:07,0,SEM TUTOR,0,Exclusivo,N/A,N/A,20/11/2011 00:00:00,18/02/2019 19:03:07
130641,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 19:09:09,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 19:09:09
130642,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,2,18/2/2019 19:15:46,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 19:15:46
130643,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 19:21:21,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 19:21:21
130644,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,1,18/2/2019 19:21:54,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 19:21:54
130645,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,146,18/2/2019 19:33:08,1,COM TUTOR,0,Consulta,11/06/2019 00:00:00,112,10/05/2000 00:00:00,25/12/2019 23:59:00
130646,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 19:41:13,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 19:41:13
130647,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 19:59:31,0,SEM TUTOR,0,Exclusivo,N/A,N/A,20/10/2022 00:00:00,18/02/2019 19:59:31
130648,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 20:13:20,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 20:13:20
130649,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 20:20:29,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 20:20:29
130650,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 20:35:37,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 20:35:37
130651,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 20:37:33,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 20:37:33
130652,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 20:37:48,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 20:37:48
130653,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 20:49:39,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 20:49:39
130654,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,1,26,50,18/2/2019 20:53:37,1,COM TUTOR,9,Parcial,N/A,N/A,14/04/2001 00:00:00,31/01/2020 23:59:00
130655,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 21:02:17,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 21:02:17
130656,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 21:11:13,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 21:11:13
130657,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 21:16:46,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 21:16:46
130658,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 21:16:46,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 21:16:46
130659,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 21:21:21,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 21:21:21
130660,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 21:28:19,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 21:28:19
130661,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 21:32:47,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 21:32:47
130662,ITA e IME 2019,MONTHLY,Faixa Branca Grau I,0,2,292,26/2/2019 08:41:22,1,COM TUTOR,0,Consulta,29/07/2019 00:00:00,153,04/03/1998 00:00:00,01/08/2019 00:00:00
130663,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 21:50:16,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 21:50:16
130664,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,26,1778,5041,18/2/2019 21:57:32,8,COM TUTOR,19,Exclusivo,23/10/2019 17:44:58,247,10/02/1992 00:00:00,31/01/2020 23:59:00
130665,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 21:58:52,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 21:58:52
130666,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 22:21:21,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 22:21:21
130667,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 22:29:33,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 22:29:33
130668,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 22:36:21,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 22:36:21
130669,ITA e IME 2019,FULL,Faixa Branca Grau I,1,100,180,18/2/2019 22:40:52,2,COM TUTOR,16,Consulta,N/A,N/A,17/09/2000 00:00:00,25/12/2019 23:59:00
130670,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 22:46:56,0,SEM TUTOR,0,Exclusivo,N/A,N/A,24/10/1995 00:00:00,18/02/2019 22:46:56
130671,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 22:59:54,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 22:59:54
130672,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 23:46:45,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 23:46:45
130673,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 23:48:33,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 23:48:33
130674,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,18/2/2019 23:59:24,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/02/2019 23:59:24
130675,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 00:08:52,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 00:08:52
130676,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 00:23:02,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,21/02/2019 00:23:02
130677,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 00:39:12,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 00:39:12
130678,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 01:40:08,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 01:40:08
130679,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 03:08:02,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 03:08:02
130680,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 03:53:49,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 03:53:49
130681,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 05:16:27,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 05:16:27
130682,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 06:40:54,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 06:40:54
130683,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 08:08:14,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 08:08:14
130684,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,0,0,4,19/2/2019 09:03:25,0,COM TUTOR,0,Exclusivo,21/06/2019 00:00:00,122,N/A,19/03/2019 00:00:00
130685,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,0,0,126,19/2/2019 09:03:25,0,COM TUTOR,0,Parcial,23/03/2019 00:00:00,32,25/09/1999 00:00:00,19/03/2019 00:00:00
130686,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,17,306,14/3/2019 17:43:39,1,COM TUTOR,0,Parcial,N/A,N/A,06/04/2001 00:00:00,31/01/2020 23:59:00
130687,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,0,0,70,19/2/2019 09:03:26,0,COM TUTOR,0,Parcial,30/04/2019 00:00:00,70,27/02/1999 00:00:00,19/03/2019 00:00:00
130688,ITA e IME 2019,FULL,Faixa Branca Grau I,0,11,156,19/2/2019 09:03:26,0,COM TUTOR,0,Parcial,N/A,N/A,23/07/1998 00:00:00,25/12/2019 23:59:00
130689,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 09:07:10,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 09:07:10
130690,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 09:35:49,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 09:35:49
130691,ITA e IME 2019,FULL,Faixa Branca Grau I,0,1,212,19/2/2019 09:36:59,0,COM TUTOR,0,Consulta,N/A,N/A,23/07/2003 00:00:00,31/12/2019 00:00:00
130692,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 09:38:42,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 09:38:42
130693,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,14,245,3649,19/2/2019 19:12:22,7,COM TUTOR,5,Exclusivo,N/A,N/A,N/A,31/01/2020 23:59:00
130694,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 09:50:34,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 09:50:34
130695,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 10:06:13,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 10:06:13
130696,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 10:11:07,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 10:11:07
130697,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 10:29:27,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 10:29:27
130698,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 10:34:33,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 10:34:33
130699,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 10:37:20,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 10:37:20
130700,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 10:50:11,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 10:50:11
130701,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 10:56:18,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 10:56:18
130702,ITA e IME 2019,MONTHLY,Faixa Preta Grau III,2,85,131,19/2/2019 11:05:12,8,COM TUTOR,114,Exclusivo,N/A,N/A,02/08/1996 00:00:00,25/01/2050 02:59:59
130703,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 11:14:23,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 11:14:23
130704,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,0,0,93,19/2/2019 11:25:55,0,COM TUTOR,0,Parcial,19/07/2019 00:00:00,150,02/03/2000 00:00:00,19/07/2019 00:00:00
130705,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 11:28:32,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 11:28:32
130707,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 11:43:41,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 11:43:41
130708,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 11:53:45,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 11:53:45
130709,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 11:55:43,0,SEM TUTOR,0,Exclusivo,N/A,N/A,02/06/2000 00:00:00,19/02/2019 11:55:43
130710,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 12:01:04,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 12:01:04
130711,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 12:21:24,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 12:21:24
130712,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 12:43:52,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 12:43:52
130713,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 12:46:44,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 12:46:44
130714,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 13:05:56,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 13:05:56
130715,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,0,0,0,19/2/2019 13:08:59,0,COM TUTOR,0,Exclusivo,06/03/2019 00:00:00,14,N/A,19/03/2019 00:00:00
130716,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,25,26/2/2019 18:59:03,0,COM TUTOR,0,Parcial,N/A,N/A,N/A,25/12/2019 23:59:00
130717,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 13:31:02,0,SEM TUTOR,0,Exclusivo,25/02/2019 00:00:00,5,N/A,25/02/2019 00:00:00
130718,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 13:32:38,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 13:32:38
130719,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,202,19/2/2019 13:36:11,1,COM TUTOR,1,Consulta,N/A,N/A,14/09/2000 00:00:00,25/12/2019 23:59:00
130720,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 14:17:51,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 14:17:51
130721,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 14:18:09,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 14:18:09
130722,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,11,239,1046,19/2/2019 14:43:04,1,COM TUTOR,18,Exclusivo,N/A,N/A,20/04/2014 00:00:00,31/01/2020 23:59:00
130723,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 14:59:00,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 14:59:00
130724,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 15:01:56,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 15:01:56
130725,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,30,19/2/2019 15:03:49,0,SEM TUTOR,0,Exclusivo,N/A,N/A,08/07/1998 00:00:00,19/02/2019 15:03:49
130726,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 15:05:50,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 15:05:50
130727,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 15:07:25,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 15:07:25
130728,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,28,19/2/2019 15:28:53,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 15:28:53
130729,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 15:50:53,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 15:50:53
130730,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 15:54:40,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 15:54:40
130731,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 16:15:21,0,COM TUTOR,0,Exclusivo,12/04/2019 00:00:00,51,N/A,31/01/2020 23:59:00
130732,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,9,19/2/2019 16:34:54,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 16:34:54
130733,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,23,19/2/2019 16:49:16,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 16:49:16
130734,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,1,19/2/2019 16:50:36,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 16:50:36
130735,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,1,19/2/2019 17:01:28,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 17:01:28
130736,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,2,19/2/2019 17:09:29,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 17:09:29
130737,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 17:09:30,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 17:09:30
130738,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 17:36:09,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 17:36:09
130739,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 17:36:30,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 17:36:30
130740,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 17:41:45,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 17:41:45
130741,ITA e IME 2019,MONTHLY,Faixa Branca Grau I,0,0,51,6/6/2019 11:29:06,1,COM TUTOR,0,Exclusivo,11/07/2019 00:00:00,35,17/12/2001 00:00:00,06/07/2019 00:00:00
130742,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 17:54:03,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 17:54:03
130743,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,71,19/2/2019 18:05:05,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 18:05:05
130744,ITA e IME 2019,MONTHLY,Faixa Branca Grau I,0,60,93,19/2/2019 18:12:32,3,COM TUTOR,9,Exclusivo,05/11/2019 15:00:00,259,15/09/1994 00:00:00,31/01/2020 00:00:00
130745,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 18:23:03,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 18:23:03
130746,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 19:03:03,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 19:03:03
130747,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 19:07:56,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 19:07:56
130748,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 19:11:43,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 19:11:43
130749,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 19:14:48,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 19:14:48
130750,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 19:17:23,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 19:17:23
130751,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 19:23:03,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 19:23:03
130752,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 19:29:52,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 19:29:52
130753,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,1,82,513,19/2/2019 20:12:45,4,COM TUTOR,0,Parcial,26/08/2019 00:00:00,187,08/02/2000 00:00:00,19/08/2019 00:00:00
130754,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 20:18:26,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 20:18:26
130755,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 20:27:46,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 20:27:46
130756,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 20:30:02,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 20:30:02
130757,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,19/2/2019 20:30:41,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,19/02/2019 20:30:41
